lon_departure,lat_departure,lon_arrival,lat_arrival
4.8069999999999995,51.501999999999995,21.611,52.276
19.425,47.728,21.611,52.276
18.629,53.161,21.611,52.276
31.675,30.203000000000003,21.611,52.276
2.9160000000000004,49.021,20.308,50.129
2.9160000000000004,49.021,21.611,52.276
13.093,56.028999999999996,21.611,52.276
38.232,48.122,21.611,52.276
7.277,51.482,19.133,50.79
7.277,51.482,21.611,52.276
7.277,51.482,17.476,51.17100000000001
44.659,40.245,21.611,52.276
-73.615,41.153999999999996,21.611,52.276
12.417,42.34,21.611,52.276
8.905,50.044,18.777,54.629
8.905,50.044,20.308,50.129
8.905,50.044,19.133,50.79
8.905,50.044,17.377,52.701
8.905,50.044,21.611,52.276
8.905,50.044,17.476,51.17100000000001
18.777,54.629,8.905,50.044
18.777,54.629,12.31,48.589
18.777,54.629,21.611,52.276
6.181,46.396,21.611,52.276
10.647,54.05,21.611,52.276
106.345,21.368000000000002,21.611,52.276
25.605,60.528,21.611,52.276
29.357,41.628,21.611,52.276
-73.632,41.066,21.611,52.276
31.491,50.575,21.611,52.276
20.987,55.483000000000004,21.611,52.276
20.308,50.129,4.8069999999999995,51.501999999999995
20.308,50.129,2.9160000000000004,49.021
20.308,50.129,8.905,50.044
20.308,50.129,12.31,48.589
20.308,50.129,16.949,48.183
20.308,50.129,21.611,52.276
19.133,50.79,7.277,51.482
19.133,50.79,8.905,50.044
19.133,50.79,12.31,48.589
19.133,50.79,8.082,45.333999999999996
19.133,50.79,21.611,52.276
34.041,35.458,21.611,52.276
30.436999999999998,60.333,21.611,52.276
-0.10300000000000001,51.795,21.611,52.276
-8.56,39.302,21.611,52.276
24.593000000000004,50.354,21.611,52.276
-3.278,40.821999999999996,21.611,52.276
28.051,54.47,21.611,52.276
12.31,48.589,18.777,54.629
12.31,48.589,20.308,50.129
12.31,48.589,19.133,50.79
12.31,48.589,17.377,52.701
12.31,48.589,21.611,52.276
12.31,48.589,17.476,51.17100000000001
9.213,46.051,21.611,52.276
7.359,44.097,21.611,52.276
31.127,46.711000000000006,21.611,52.276
-87.84200000000001,42.631,21.611,52.276
26.17,44.953,21.611,52.276
17.377,52.701,8.905,50.044
17.377,52.701,12.31,48.589
17.377,52.701,21.611,52.276
14.433,50.168,21.611,52.276
24.618000000000002,57.538999999999994,21.611,52.276
22.031,50.183,21.611,52.276
7.182,49.357,6.352,50.044
23.676,43.158,21.611,52.276
37.69,56.621,21.611,52.276
15.503,53.974,21.611,52.276
45.591,42.115,21.611,52.276
25.388,59.688,21.611,52.276
35.477,32.018,21.611,52.276
8.082,45.333999999999996,19.133,50.79
13.479000000000001,52.931999999999995,7.182,49.357
13.479000000000001,52.931999999999995,21.611,52.276
16.949,48.183,20.308,50.129
16.949,48.183,21.611,52.276
25.476,55.056000000000004,21.611,52.276
21.611,52.276,5.273,52.513999999999996
21.611,52.276,18.531,60.086000000000006
21.611,52.276,24.574,38.56
21.611,52.276,2.13,41.495
21.611,52.276,20.515,45.364
21.611,52.276,4.8069999999999995,51.501999999999995
21.611,52.276,19.425,47.728
21.611,52.276,18.629,53.161
21.611,52.276,31.675,30.203000000000003
21.611,52.276,2.9160000000000004,49.021
21.611,52.276,13.093,56.028999999999996
21.611,52.276,38.232,48.122
21.611,52.276,7.277,51.482
21.611,52.276,44.659,40.245
21.611,52.276,-73.615,41.153999999999996
21.611,52.276,12.417,42.34
21.611,52.276,8.905,50.044
21.611,52.276,18.777,54.629
21.611,52.276,6.181,46.396
21.611,52.276,10.647,54.05
21.611,52.276,106.345,21.368000000000002
21.611,52.276,25.605,60.528
21.611,52.276,29.357,41.628
21.611,52.276,-73.632,41.066
21.611,52.276,31.491,50.575
21.611,52.276,20.987,55.483000000000004
21.611,52.276,20.308,50.129
21.611,52.276,19.133,50.79
21.611,52.276,34.041,35.458
21.611,52.276,30.436999999999998,60.333
21.611,52.276,-0.10300000000000001,51.795
21.611,52.276,-8.56,39.302
21.611,52.276,24.593000000000004,50.354
21.611,52.276,-3.278,40.821999999999996
21.611,52.276,28.051,54.47
21.611,52.276,12.31,48.589
21.611,52.276,9.213,46.051
21.611,52.276,7.359,44.097
21.611,52.276,31.127,46.711000000000006
21.611,52.276,-87.84200000000001,42.631
21.611,52.276,26.17,44.953
21.611,52.276,17.377,52.701
21.611,52.276,14.433,50.168
21.611,52.276,24.618000000000002,57.538999999999994
21.611,52.276,22.031,50.183
21.611,52.276,23.676,43.158
21.611,52.276,37.69,56.621
21.611,52.276,15.503,53.974
21.611,52.276,45.591,42.115
21.611,52.276,25.388,59.688
21.611,52.276,35.477,32.018
21.611,52.276,13.479000000000001,52.931999999999995
21.611,52.276,16.949,48.183
21.611,52.276,25.476,55.056000000000004
21.611,52.276,17.476,51.17100000000001
21.611,52.276,-79.385,44.128
21.611,52.276,8.915,47.773999999999994
17.476,51.17100000000001,7.277,51.482
17.476,51.17100000000001,8.905,50.044
17.476,51.17100000000001,12.31,48.589
17.476,51.17100000000001,21.611,52.276
-79.385,44.128,21.611,52.276
8.915,47.773999999999994,21.611,52.276
-2.6210000000000004,59.317,-2.842,59.596000000000004
-2.6210000000000004,59.317,-2.0580000000000003,59.611999999999995
-2.6210000000000004,59.317,-2.917,59.583
-2.842,59.596000000000004,-2.6210000000000004,59.317
-2.842,59.596000000000004,-2.295,59.417
-2.842,59.596000000000004,-2.0580000000000003,59.611999999999995
-2.842,59.596000000000004,-2.8339999999999996,59.586000000000006
-2.842,59.596000000000004,-2.403,59.258
-2.842,59.596000000000004,-2.917,59.583
-2.295,59.417,-2.842,59.596000000000004
-2.295,59.417,-2.0580000000000003,59.611999999999995
-2.295,59.417,-2.8339999999999996,59.586000000000006
-2.295,59.417,-2.403,59.258
-2.0580000000000003,59.611999999999995,-2.6210000000000004,59.317
-2.0580000000000003,59.611999999999995,-2.842,59.596000000000004
-2.0580000000000003,59.611999999999995,-2.8339999999999996,59.586000000000006
-2.8339999999999996,59.586000000000006,-2.6210000000000004,59.317
-2.8339999999999996,59.586000000000006,-2.842,59.596000000000004
-2.8339999999999996,59.586000000000006,-2.295,59.417
-2.8339999999999996,59.586000000000006,-2.917,59.583
-2.403,59.258,-2.6210000000000004,59.317
-2.403,59.258,-2.842,59.596000000000004
-2.403,59.258,-2.295,59.417
-2.403,59.258,-2.917,59.583
-2.917,59.583,-2.842,59.596000000000004
-2.917,59.583,-2.8339999999999996,59.586000000000006
-2.917,59.583,-2.403,59.258
-86.796,21.06,-76.524,-11.37
-76.524,-11.37,-86.796,21.06
-76.524,-11.37,-98.454,19.727
-98.454,19.727,-76.524,-11.37
-73.579,5.169,-83.682,10.655999999999999
-66.985,11.005,-83.682,10.655999999999999
-80.906,35.356,-83.682,10.655999999999999
-86.796,21.06,-88.427,13.734000000000002
-83.40299999999999,9.198,-83.682,10.655999999999999
-58.227,-34.704,-76.524,-11.37
-82.635,9.089,-83.682,10.655999999999999
-90.213,14.972000000000001,-118.014,34.57
-90.213,14.972000000000001,-98.454,19.727
-90.213,14.972000000000001,-87.87299999999999,15.754000000000001
-90.213,14.972000000000001,-83.682,10.655999999999999
-79.806,-1.5959999999999999,-83.682,10.655999999999999
-82.016,23.648000000000003,-83.682,10.655999999999999
-73.632,41.066,-83.682,10.655999999999999
-118.014,34.57,-90.213,14.972000000000001
-118.014,34.57,-88.427,13.734000000000002
-118.014,34.57,-83.682,10.655999999999999
-76.524,-11.37,-58.227,-34.704
-76.524,-11.37,-70.64399999999999,-32.989000000000004
-76.524,-11.37,-83.682,10.655999999999999
-85.241,10.988,-87.84200000000001,42.631
-85.241,10.988,-83.682,10.655999999999999
-75.039,6.274,-78.973,9.118
-75.039,6.274,-83.682,10.655999999999999
-98.454,19.727,-90.213,14.972000000000001
-98.454,19.727,-83.682,10.655999999999999
-85.61399999999999,12.235,-88.427,13.734000000000002
-85.61399999999999,12.235,-83.682,10.655999999999999
-79.818,26.322,-83.682,10.655999999999999
-87.84200000000001,42.631,-85.241,10.988
-111.353,33.723,-83.682,10.655999999999999
-82.834,8.888,-83.682,10.655999999999999
-83.115,9.585,-83.682,10.655999999999999
-78.973,9.118,-75.039,6.274
-78.973,9.118,-83.682,10.655999999999999
-88.427,13.734000000000002,-86.796,21.06
-88.427,13.734000000000002,-118.014,34.57
-88.427,13.734000000000002,-85.61399999999999,12.235
-88.427,13.734000000000002,-83.682,10.655999999999999
-88.427,13.734000000000002,-79.385,44.128
-87.87299999999999,15.754000000000001,-90.213,14.972000000000001
-87.87299999999999,15.754000000000001,-83.682,10.655999999999999
-70.64399999999999,-32.989000000000004,-76.524,-11.37
-69.449,18.715999999999998,-83.682,10.655999999999999
-83.682,10.655999999999999,-73.579,5.169
-83.682,10.655999999999999,-66.985,11.005
-83.682,10.655999999999999,-80.906,35.356
-83.682,10.655999999999999,-83.40299999999999,9.198
-83.682,10.655999999999999,-82.635,9.089
-83.682,10.655999999999999,-90.213,14.972000000000001
-83.682,10.655999999999999,-82.016,23.648000000000003
-83.682,10.655999999999999,-73.632,41.066
-83.682,10.655999999999999,-118.014,34.57
-83.682,10.655999999999999,-76.524,-11.37
-83.682,10.655999999999999,-85.241,10.988
-83.682,10.655999999999999,-75.039,6.274
-83.682,10.655999999999999,-98.454,19.727
-83.682,10.655999999999999,-85.61399999999999,12.235
-83.682,10.655999999999999,-79.818,26.322
-83.682,10.655999999999999,-111.353,33.723
-83.682,10.655999999999999,-82.834,8.888
-83.682,10.655999999999999,-83.115,9.585
-83.682,10.655999999999999,-78.973,9.118
-83.682,10.655999999999999,-88.427,13.734000000000002
-83.682,10.655999999999999,-87.87299999999999,15.754000000000001
-83.682,10.655999999999999,-69.449,18.715999999999998
-83.682,10.655999999999999,-86.696,14.100999999999999
-83.682,10.655999999999999,-84.35700000000001,10.23
-83.682,10.655999999999999,-85.755,10.592
-83.682,10.655999999999999,-78.148,0.431
-83.682,10.655999999999999,-83.55,9.738
-86.696,14.100999999999999,-83.682,10.655999999999999
-84.35700000000001,10.23,-83.682,10.655999999999999
-85.755,10.592,-83.682,10.655999999999999
-78.148,0.431,-79.806,-1.5959999999999999
-83.55,9.738,-83.682,10.655999999999999
-79.385,44.128,-88.427,13.734000000000002
-13.343,29.575,-1.435,54.443000000000005
-4.166,37.124,-1.435,54.443000000000005
-0.264,38.47,-1.435,54.443000000000005
5.273,52.513999999999996,-1.435,54.443000000000005
-5.694,55.095,6.181,46.396
-5.694,55.095,-1.435,54.443000000000005
-2.3819999999999997,54.286,-16.288,28.074
19.425,47.728,-2.955,56.583
19.425,47.728,-1.7919999999999998,53.589
2.9160000000000004,49.021,-1.435,54.443000000000005
6.4670000000000005,46.063,-2.955,56.583
6.4670000000000005,46.063,-1.435,54.443000000000005
6.4670000000000005,46.063,-1.7919999999999998,53.589
6.4670000000000005,46.063,-1.4869999999999999,55.062
7.277,51.482,-1.435,54.443000000000005
-2.955,56.583,19.425,47.728
-2.955,56.583,6.4670000000000005,46.063
-2.955,56.583,14.433,50.168
-2.955,56.583,13.007,48.321999999999996
-0.8809999999999999,53.385,-16.288,28.074
12.417,42.34,-1.7919999999999998,53.589
-4.056,56.453,6.181,46.396
-4.056,56.453,-1.435,54.443000000000005
-4.056,56.453,-16.288,28.074
6.181,46.396,-5.694,55.095
6.181,46.396,-4.056,56.453
6.181,46.396,-1.435,54.443000000000005
6.181,46.396,-1.7919999999999998,53.589
-1.435,54.443000000000005,-13.343,29.575
-1.435,54.443000000000005,-4.166,37.124
-1.435,54.443000000000005,-0.264,38.47
-1.435,54.443000000000005,5.273,52.513999999999996
-1.435,54.443000000000005,-5.694,55.095
-1.435,54.443000000000005,2.9160000000000004,49.021
-1.435,54.443000000000005,6.4670000000000005,46.063
-1.435,54.443000000000005,7.277,51.482
-1.435,54.443000000000005,-4.056,56.453
-1.435,54.443000000000005,6.181,46.396
-1.435,54.443000000000005,14.433,50.168
-1.435,54.443000000000005,13.007,48.321999999999996
-1.435,54.443000000000005,-16.288,28.074
-1.7919999999999998,53.589,19.425,47.728
-1.7919999999999998,53.589,6.4670000000000005,46.063
-1.7919999999999998,53.589,12.417,42.34
-1.7919999999999998,53.589,6.181,46.396
-1.7919999999999998,53.589,-0.688,38.291
-1.7919999999999998,53.589,14.433,50.168
-1.7919999999999998,53.589,13.007,48.321999999999996
-1.7919999999999998,53.589,-16.288,28.074
-1.7919999999999998,53.589,35.477,32.018
-0.688,38.291,-1.7919999999999998,53.589
-1.4869999999999999,55.062,6.4670000000000005,46.063
-1.4869999999999999,55.062,-8.152000000000001,52.402
-1.4869999999999999,55.062,-16.288,28.074
-8.152000000000001,52.402,-1.4869999999999999,55.062
14.433,50.168,-2.955,56.583
14.433,50.168,-1.435,54.443000000000005
14.433,50.168,-1.7919999999999998,53.589
13.007,48.321999999999996,-2.955,56.583
13.007,48.321999999999996,-1.435,54.443000000000005
13.007,48.321999999999996,-1.7919999999999998,53.589
-16.288,28.074,-2.3819999999999997,54.286
-16.288,28.074,-0.8809999999999999,53.385
-16.288,28.074,-4.056,56.453
-16.288,28.074,-1.435,54.443000000000005
-16.288,28.074,-1.7919999999999998,53.589
-16.288,28.074,-1.4869999999999999,55.062
35.477,32.018,-1.7919999999999998,53.589
-106.34899999999999,35.067,-105.985,33.399
-106.34899999999999,35.067,-103.773,32.562
-82.87799999999999,34.580999999999996,-84.04700000000001,34.061
-105.985,33.399,-106.34899999999999,35.067
-105.985,33.399,-103.773,32.562
-84.04700000000001,34.061,-82.87799999999999,34.580999999999996
-84.04700000000001,34.061,-83.416,33.154
-86.464,36.207,-88.86,35.999
-103.773,32.562,-106.34899999999999,35.067
-103.773,32.562,-105.985,33.399
-103.773,32.562,-102.696,33.145
-157.871,21.531,-156.494,21.254
-155.358,21.326,-156.05100000000002,21.497
-102.696,33.145,-103.773,32.562
-155.41,20.230999999999998,-156.05100000000002,21.497
-156.957,21.351,-156.494,21.254
-83.416,33.154,-84.04700000000001,34.061
-156.494,21.254,-157.871,21.531
-156.494,21.254,-156.957,21.351
-156.494,21.254,-156.05100000000002,21.497
-88.86,35.999,-86.464,36.207
-155.447,20.002,-156.05100000000002,21.497
-156.05100000000002,21.497,-155.358,21.326
-156.05100000000002,21.497,-155.41,20.230999999999998
-156.05100000000002,21.497,-156.494,21.254
-156.05100000000002,21.497,-155.447,20.002
-13.343,29.575,8.915,47.773999999999994
-9.244,30.635,8.915,47.773999999999994
-4.166,37.124,8.915,47.773999999999994
5.273,52.513999999999996,8.915,47.773999999999994
18.531,60.086000000000006,6.181,46.396
18.531,60.086000000000006,8.915,47.773999999999994
24.574,38.56,6.181,46.396
24.574,38.56,8.915,47.773999999999994
51.056000000000004,26.451,51.941,25.435
2.13,41.495,7.881,47.983000000000004
2.13,41.495,6.181,46.396
2.13,41.495,8.915,47.773999999999994
20.515,45.364,8.915,47.773999999999994
-1.581,52.756,8.915,47.773999999999994
101.245,14.135,8.915,47.773999999999994
73.446,19.147000000000002,8.915,47.773999999999994
-70.342,42.607,8.915,47.773999999999994
9.311,53.07899999999999,8.915,47.773999999999994
17.267,41.231,8.915,47.773999999999994
4.8069999999999995,51.501999999999995,7.881,47.983000000000004
4.8069999999999995,51.501999999999995,6.181,46.396
4.8069999999999995,51.501999999999995,8.915,47.773999999999994
7.881,47.983000000000004,2.13,41.495
7.881,47.983000000000004,4.8069999999999995,51.501999999999995
7.881,47.983000000000004,19.425,47.728
7.881,47.983000000000004,13.093,56.028999999999996
7.881,47.983000000000004,7.277,51.482
7.881,47.983000000000004,12.417,42.34
7.881,47.983000000000004,8.905,50.044
7.881,47.983000000000004,10.647,54.05
7.881,47.983000000000004,29.357,41.628
7.881,47.983000000000004,-0.10300000000000001,51.795
7.881,47.983000000000004,-1.7919999999999998,53.589
7.881,47.983000000000004,12.31,48.589
7.881,47.983000000000004,14.433,50.168
7.881,47.983000000000004,16.949,48.183
19.425,47.728,7.881,47.983000000000004
19.425,47.728,8.915,47.773999999999994
31.675,30.203000000000003,6.181,46.396
31.675,30.203000000000003,8.915,47.773999999999994
2.9160000000000004,49.021,6.181,46.396
2.9160000000000004,49.021,8.915,47.773999999999994
80.473,7.301,73.881,4.319
80.473,7.301,8.915,47.773999999999994
13.093,56.028999999999996,7.881,47.983000000000004
13.093,56.028999999999996,6.181,46.396
13.093,56.028999999999996,8.915,47.773999999999994
19.002,-33.942,8.915,47.773999999999994
-86.796,21.06,8.915,47.773999999999994
39.336999999999996,-6.797000000000001,37.545,-0.866
77.171,28.944000000000003,8.915,47.773999999999994
10.199,4.01,11.922,4.204
10.199,4.01,8.915,47.773999999999994
38.51,55.681000000000004,6.181,46.396
38.51,55.681000000000004,8.915,47.773999999999994
51.941,25.435,8.905,50.044
14.277999999999999,51.221000000000004,8.915,47.773999999999994
-5.784,53.702,8.915,47.773999999999994
7.277,51.482,7.881,47.983000000000004
7.277,51.482,6.181,46.396
7.277,51.482,8.915,47.773999999999994
55.607,25.421,58.474,23.988000000000003
55.607,25.421,8.915,47.773999999999994
-2.955,56.583,8.915,47.773999999999994
-73.615,41.153999999999996,8.915,47.773999999999994
12.417,42.34,7.881,47.983000000000004
12.417,42.34,8.915,47.773999999999994
11.341,44.349,8.915,47.773999999999994
8.905,50.044,7.881,47.983000000000004
8.905,50.044,6.181,46.396
8.905,50.044,8.915,47.773999999999994
-13.773,28.754,8.915,47.773999999999994
-46.11600000000001,-23.054000000000002,8.915,47.773999999999994
6.181,46.396,18.531,60.086000000000006
6.181,46.396,24.574,38.56
6.181,46.396,2.13,41.495
6.181,46.396,4.8069999999999995,51.501999999999995
6.181,46.396,31.675,30.203000000000003
6.181,46.396,2.9160000000000004,49.021
6.181,46.396,13.093,56.028999999999996
6.181,46.396,38.51,55.681000000000004
6.181,46.396,7.277,51.482
6.181,46.396,8.905,50.044
6.181,46.396,10.647,54.05
6.181,46.396,-77.094,39.574
6.181,46.396,29.357,41.628
6.181,46.396,-73.632,41.066
6.181,46.396,0.092,51.842
6.181,46.396,-0.10300000000000001,51.795
6.181,46.396,-8.56,39.302
6.181,46.396,-14.978,28.553
6.181,46.396,-3.278,40.821999999999996
6.181,46.396,12.31,48.589
6.181,46.396,-8.469,41.413000000000004
6.181,46.396,14.433,50.168
6.181,46.396,21.059,42.95399999999999
6.181,46.396,34.658,28.628
6.181,46.396,-16.288,28.074
6.181,46.396,35.477,32.018
6.181,46.396,16.949,48.183
6.181,46.396,21.611,52.276
6.181,46.396,-73.569,45.784
6.181,46.396,8.915,47.773999999999994
10.141,52.768,8.915,47.773999999999994
10.647,54.05,7.881,47.983000000000004
10.647,54.05,6.181,46.396
10.647,54.05,8.915,47.773999999999994
25.605,60.528,8.915,47.773999999999994
114.524,22.514,8.915,47.773999999999994
98.52799999999999,8.187999999999999,8.915,47.773999999999994
34.332,27.296999999999997,34.658,28.628
34.332,27.296999999999997,8.915,47.773999999999994
-77.094,39.574,6.181,46.396
-77.094,39.574,8.915,47.773999999999994
29.357,41.628,7.881,47.983000000000004
29.357,41.628,6.181,46.396
29.357,41.628,8.915,47.773999999999994
39.26,22.131999999999998,47.163999999999994,25.596
-73.632,41.066,6.181,46.396
-73.632,41.066,8.915,47.773999999999994
28.41,-25.566,8.915,47.773999999999994
37.124,-3.05,39.99,-3.392
31.491,50.575,8.915,47.773999999999994
-118.014,34.57,8.915,47.773999999999994
0.092,51.842,6.181,46.396
0.092,51.842,8.915,47.773999999999994
30.436999999999998,60.333,8.915,47.773999999999994
-0.10300000000000001,51.795,7.881,47.983000000000004
-0.10300000000000001,51.795,6.181,46.396
-0.10300000000000001,51.795,8.915,47.773999999999994
-8.56,39.302,6.181,46.396
-8.56,39.302,8.915,47.773999999999994
14.762,46.372,8.915,47.773999999999994
-14.978,28.553,6.181,46.396
-14.978,28.553,-16.288,28.074
-14.978,28.553,8.915,47.773999999999994
9.517000000000001,46.007,8.915,47.773999999999994
6.352,50.044,8.915,47.773999999999994
5.151,46.21,8.915,47.773999999999994
-3.278,40.821999999999996,6.181,46.396
-3.278,40.821999999999996,8.915,47.773999999999994
-1.7919999999999998,53.589,7.881,47.983000000000004
-1.7919999999999998,53.589,8.915,47.773999999999994
39.99,-3.392,8.915,47.773999999999994
58.474,23.988000000000003,55.607,25.421
-79.818,26.322,8.915,47.773999999999994
14.795,36.429,8.915,47.773999999999994
73.881,4.319,80.473,7.301
73.881,4.319,8.915,47.773999999999994
58.138999999999996,-20.051,8.915,47.773999999999994
12.31,48.589,7.881,47.983000000000004
12.31,48.589,6.181,46.396
12.31,48.589,8.915,47.773999999999994
9.213,46.051,8.915,47.773999999999994
37.545,-0.866,39.336999999999996,-6.797000000000001
37.545,-0.866,8.915,47.773999999999994
7.359,44.097,8.915,47.773999999999994
140.643,36.274,8.915,47.773999999999994
11.922,4.204,10.199,4.01
11.110999999999999,49.831,8.915,47.773999999999994
-8.469,41.413000000000004,6.181,46.396
-8.469,41.413000000000004,8.915,47.773999999999994
-87.84200000000001,42.631,8.915,47.773999999999994
11.167,60.323,8.915,47.773999999999994
26.17,44.953,8.915,47.773999999999994
-74.736,40.453,8.915,47.773999999999994
3.2119999999999997,39.922,8.915,47.773999999999994
14.433,50.168,7.881,47.983000000000004
14.433,50.168,6.181,46.396
14.433,50.168,8.915,47.773999999999994
21.059,42.95399999999999,6.181,46.396
21.059,42.95399999999999,8.915,47.773999999999994
-67.94,18.945,8.915,47.773999999999994
122.34200000000001,31.238000000000003,8.915,47.773999999999994
-7.394,32.010999999999996,-9.244,30.635
34.972,25.928,34.332,27.296999999999997
47.163999999999994,25.596,12.31,48.589
-121.959,38.031,8.915,47.773999999999994
104.65700000000001,1.5830000000000002,8.915,47.773999999999994
23.618000000000002,40.866,8.915,47.773999999999994
22.035,42.602,8.915,47.773999999999994
34.658,28.628,6.181,46.396
34.658,28.628,8.915,47.773999999999994
9.369,49.148999999999994,8.915,47.773999999999994
13.007,48.321999999999996,8.915,47.773999999999994
-16.288,28.074,6.181,46.396
-16.288,28.074,8.915,47.773999999999994
35.477,32.018,6.181,46.396
35.477,32.018,8.915,47.773999999999994
13.479000000000001,52.931999999999995,8.915,47.773999999999994
12.585999999999999,45.842,8.915,47.773999999999994
16.949,48.183,7.881,47.983000000000004
16.949,48.183,6.181,46.396
16.949,48.183,8.915,47.773999999999994
-0.13699999999999998,39.815,8.915,47.773999999999994
-81.059,23.057,-86.796,21.06
21.611,52.276,6.181,46.396
21.611,52.276,8.915,47.773999999999994
-73.569,45.784,6.181,46.396
-73.569,45.784,-79.385,44.128
-73.569,45.784,8.915,47.773999999999994
-79.385,44.128,-73.569,45.784
-79.385,44.128,8.915,47.773999999999994
16.114,46.238,8.915,47.773999999999994
8.915,47.773999999999994,-13.343,29.575
8.915,47.773999999999994,-4.166,37.124
8.915,47.773999999999994,5.273,52.513999999999996
8.915,47.773999999999994,18.531,60.086000000000006
8.915,47.773999999999994,24.574,38.56
8.915,47.773999999999994,2.13,41.495
8.915,47.773999999999994,20.515,45.364
8.915,47.773999999999994,-1.581,52.756
8.915,47.773999999999994,101.245,14.135
8.915,47.773999999999994,73.446,19.147000000000002
8.915,47.773999999999994,-70.342,42.607
8.915,47.773999999999994,9.311,53.07899999999999
8.915,47.773999999999994,17.267,41.231
8.915,47.773999999999994,4.8069999999999995,51.501999999999995
8.915,47.773999999999994,19.425,47.728
8.915,47.773999999999994,31.675,30.203000000000003
8.915,47.773999999999994,2.9160000000000004,49.021
8.915,47.773999999999994,80.473,7.301
8.915,47.773999999999994,13.093,56.028999999999996
8.915,47.773999999999994,19.002,-33.942
8.915,47.773999999999994,77.171,28.944000000000003
8.915,47.773999999999994,10.199,4.01
8.915,47.773999999999994,38.51,55.681000000000004
8.915,47.773999999999994,14.277999999999999,51.221000000000004
8.915,47.773999999999994,-5.784,53.702
8.915,47.773999999999994,7.277,51.482
8.915,47.773999999999994,55.607,25.421
8.915,47.773999999999994,-2.955,56.583
8.915,47.773999999999994,-73.615,41.153999999999996
8.915,47.773999999999994,12.417,42.34
8.915,47.773999999999994,11.341,44.349
8.915,47.773999999999994,8.905,50.044
8.915,47.773999999999994,-13.773,28.754
8.915,47.773999999999994,-46.11600000000001,-23.054000000000002
8.915,47.773999999999994,6.181,46.396
8.915,47.773999999999994,10.141,52.768
8.915,47.773999999999994,10.647,54.05
8.915,47.773999999999994,25.605,60.528
8.915,47.773999999999994,114.524,22.514
8.915,47.773999999999994,98.52799999999999,8.187999999999999
8.915,47.773999999999994,34.332,27.296999999999997
8.915,47.773999999999994,-77.094,39.574
8.915,47.773999999999994,29.357,41.628
8.915,47.773999999999994,-73.632,41.066
8.915,47.773999999999994,28.41,-25.566
8.915,47.773999999999994,37.124,-3.05
8.915,47.773999999999994,31.491,50.575
8.915,47.773999999999994,-118.014,34.57
8.915,47.773999999999994,0.092,51.842
8.915,47.773999999999994,30.436999999999998,60.333
8.915,47.773999999999994,-0.10300000000000001,51.795
8.915,47.773999999999994,-8.56,39.302
8.915,47.773999999999994,14.762,46.372
8.915,47.773999999999994,-14.978,28.553
8.915,47.773999999999994,9.517000000000001,46.007
8.915,47.773999999999994,6.352,50.044
8.915,47.773999999999994,5.151,46.21
8.915,47.773999999999994,-3.278,40.821999999999996
8.915,47.773999999999994,-1.7919999999999998,53.589
8.915,47.773999999999994,-79.818,26.322
8.915,47.773999999999994,14.795,36.429
8.915,47.773999999999994,73.881,4.319
8.915,47.773999999999994,58.138999999999996,-20.051
8.915,47.773999999999994,12.31,48.589
8.915,47.773999999999994,9.213,46.051
8.915,47.773999999999994,37.545,-0.866
8.915,47.773999999999994,7.359,44.097
8.915,47.773999999999994,140.643,36.274
8.915,47.773999999999994,11.110999999999999,49.831
8.915,47.773999999999994,-8.469,41.413000000000004
8.915,47.773999999999994,-87.84200000000001,42.631
8.915,47.773999999999994,11.167,60.323
8.915,47.773999999999994,26.17,44.953
8.915,47.773999999999994,-74.736,40.453
8.915,47.773999999999994,3.2119999999999997,39.922
8.915,47.773999999999994,14.433,50.168
8.915,47.773999999999994,21.059,42.95399999999999
8.915,47.773999999999994,-67.94,18.945
8.915,47.773999999999994,122.34200000000001,31.238000000000003
8.915,47.773999999999994,-7.394,32.010999999999996
8.915,47.773999999999994,34.972,25.928
8.915,47.773999999999994,-121.959,38.031
8.915,47.773999999999994,104.65700000000001,1.5830000000000002
8.915,47.773999999999994,23.618000000000002,40.866
8.915,47.773999999999994,22.035,42.602
8.915,47.773999999999994,9.369,49.148999999999994
8.915,47.773999999999994,13.007,48.321999999999996
8.915,47.773999999999994,-16.288,28.074
8.915,47.773999999999994,35.477,32.018
8.915,47.773999999999994,13.479000000000001,52.931999999999995
8.915,47.773999999999994,12.585999999999999,45.842
8.915,47.773999999999994,16.949,48.183
8.915,47.773999999999994,-0.13699999999999998,39.815
8.915,47.773999999999994,-81.059,23.057
8.915,47.773999999999994,21.611,52.276
8.915,47.773999999999994,-73.569,45.784
8.915,47.773999999999994,-79.385,44.128
8.915,47.773999999999994,16.114,46.238
5.273,52.513999999999996,35.477,32.018
24.574,38.56,35.477,32.018
2.13,41.495,35.477,32.018
101.245,14.135,35.477,32.018
73.446,19.147000000000002,35.477,32.018
4.8069999999999995,51.501999999999995,35.477,32.018
19.425,47.728,35.477,32.018
2.9160000000000004,49.021,35.477,32.018
38.51,55.681000000000004,35.477,32.018
35.6,29.935,35.477,32.018
44.659,40.245,35.477,32.018
-73.615,41.153999999999996,35.477,32.018
12.417,42.34,35.477,32.018
8.905,50.044,35.477,32.018
6.181,46.396,35.477,32.018
114.524,22.514,35.477,32.018
-73.632,41.066,35.477,32.018
28.41,-25.566,35.477,32.018
31.491,50.575,35.477,32.018
-118.014,34.57,35.477,32.018
30.436999999999998,60.333,35.477,32.018
-0.10300000000000001,51.795,35.477,32.018
0.052000000000000005,52.457,35.477,32.018
